r,g,b
110,90,78
65,54,56
47,43,46
46,41,46
47,41,47
56,48,51
55,46,49
55,46,49
53,44,47
55,46,49
54,45,48
61,51,51
63,53,53
78,64,63
59,51,50
47,43,46
55,48,48
77,66,62
171,141,115
160,129,108
142,113,94
161,133,108
169,142,118
167,136,113
173,145,118
183,166,141
221,217,212
223,217,215
219,211,201
211,192,164
211,194,165
215,197,171
215,197,173
215,197,173
216,198,174
218,200,176
219,201,178
218,200,180
219,201,181
218,203,183
218,202,186
221,202,187
219,200,185
220,201,183
218,199,181
218,200,181
217,199,179
219,201,181
219,201,179
218,200,178
218,200,177
217,199,176
216,198,174
216,198,174
215,197,175
214,196,172
214,196,172
214,195,171
222,212,204
221,213,202
171,149,131
82,58,64
120,90,104
143,87,97
123,77,82
124,78,86
146,83,79
151,88,73
162,97,82
152,95,81
142,93,83
100,76,82
120,78,88
147,111,110
124,98,101
142,121,116
183,149,129
196,159,134
181,140,119
112,77,81
130,92,93
111,79,81
97,63,70
106,77,95
140,116,129
181,152,144
131,95,92
99,68,70
137,97,99
168,112,111
188,78,77
171,80,79
161,78,78
158,91,83
161,118,103
160,127,108
151,123,102
138,111,94
119,95,86
90,73,66
68,57,57
49,44,48
48,43,47
49,43,47
49,43,47
52,45,49
49,42,46
49,42,46
49,43,46
49,43,46
56,47,48
64,54,55
67,54,54
78,64,64
56,48,49
44,41,45
54,47,51
93,80,73
162,133,111
144,115,99
148,120,100
162,134,111
164,136,111
167,139,112
179,152,124
198,186,173
219,219,216
222,216,212
218,203,187
212,195,167
214,197,171
216,199,174
215,198,172
215,198,172
217,200,175
217,199,175
217,199,175
218,201,179
218,202,179
217,202,182
218,202,186
219,200,182
220,202,184
221,203,183
219,201,180
219,201,181
218,200,180
217,199,179
218,200,178
218,200,178
216,198,175
216,198,174
216,199,174
216,198,174
215,197,175
213,195,171
212,194,170
214,193,169
219,209,197
223,219,212
164,142,127
94,68,67
121,97,111
149,102,111
136,78,82
120,82,91
128,87,96
147,84,82
155,89,78
144,91,76
104,76,80
115,93,102
156,126,127
156,130,123
145,110,106
173,108,97
185,101,91
161,115,100
163,119,107
114,86,92
161,119,110
161,123,107
95,71,80
95,72,91
139,117,126
167,141,132
155,120,108
144,93,80
158,113,102
146,105,105
153,87,78
144,104,91
136,108,95
114,93,82
92,75,68
92,73,67
96,74,69
83,67,65
77,64,62
59,51,51
55,48,51
50,44,48
53,47,51
50,44,48
51,45,49
50,44,48
46,40,44
47,41,45
49,43,47
48,42,45
61,52,53
61,51,52
63,53,55
61,53,55
51,45,49
43,39,45
50,42,47
116,99,88
155,126,104
143,114,99
151,122,102
156,128,107
162,134,110
174,145,118
176,155,129
212,209,205
222,217,214
222,212,201
214,196,173
212,195,168
213,196,170
216,199,173
216,199,173
215,198,172
214,197,172
216,198,174
217,200,176
217,201,178
219,203,180
218,203,183
218,202,185
217,201,182
220,204,184
220,203,182
220,202,181
219,201,180
220,202,182
220,202,182
218,200,179
218,200,179
216,198,176
216,198,176
216,198,175
215,197,173
215,197,174
215,197,172
214,196,169
214,193,167
218,206,190
224,221,219
147,127,124
103,78,82
138,113,120
122,83,86
145,79,86
105,75,83
114,85,98
135,105,105
161,96,91
133,87,84
99,76,90
121,100,110
176,159,154
162,135,128
176,100,96
173,77,79
167,76,77
162,111,99
170,132,115
186,147,125
183,151,128
170,136,118
101,77,91
97,76,101
105,77,86
99,63,63
97,64,69
108,74,80
113,77,77
142,106,94
141,110,97
114,92,84
94,75,70
77,64,61
72,58,59
76,63,64
81,66,65
78,66,62
70,58,59
55,48,51
53,46,49
62,54,56
58,51,55
52,44,48
51,45,49
48,42,46
46,40,44
47,41,45
47,42,46
47,40,45
64,54,56
70,57,58
59,50,53
51,45,49
50,44,48
50,43,48
51,44,49
136,113,98
156,127,107
152,123,107
150,121,102
160,132,110
168,141,117
179,151,122
186,169,155
221,216,216
222,216,214
215,203,188
210,192,165
212,195,168
214,197,171
215,198,172
216,199,172
215,198,171
214,197,171
216,198,173
216,199,175
216,199,178
218,202,182
219,203,183
217,203,184
218,202,183
220,204,186
220,203,183
219,201,181
218,200,180
218,200,180
219,201,181
219,201,181
217,199,179
217,199,178
216,198,176
216,198,176
216,198,174
214,196,172
214,197,171
212,195,166
212,194,164
218,205,193
226,223,220
144,123,126
97,82,86
127,103,108
135,99,96
138,79,84
90,65,78
107,72,88
106,76,84
121,83,90
126,74,78
89,72,79
143,122,121
191,174,158
150,105,100
172,78,78
165,80,81
166,89,83
168,118,100
179,139,116
169,134,119
134,106,106
98,76,103
92,78,110
111,93,117
135,104,110
114,76,80
128,87,86
162,122,108
154,124,105
127,103,87
110,85,79
90,73,70
75,63,62
79,66,64
84,69,65
89,70,67
104,84,75
96,78,70
81,66,64
60,52,53
64,55,57
66,56,56
55,46,49
53,44,47
51,45,49
49,43,47
46,41,45
47,42,46
46,41,46
47,42,47
58,50,53
61,51,53
58,49,51
57,48,52
58,49,52
57,48,50
59,50,52
151,124,104
150,122,102
157,129,109
157,128,108
159,131,108
173,146,119
174,150,119
203,193,184
224,219,220
222,215,211
215,201,183
212,195,167
210,193,166
213,196,170
214,197,171
214,197,169
214,197,169
215,198,171
215,198,172
216,199,174
217,200,179
218,201,183
218,201,180
217,203,182
218,199,182
219,201,183
218,200,181
218,200,180
218,200,180
219,201,181
219,201,182
219,201,181
217,199,179
217,199,176
216,198,174
215,197,173
213,195,171
213,195,171
213,196,172
212,195,169
210,193,164
221,211,204
223,222,219
138,118,124
93,73,81
106,81,84
136,103,103
126,98,102
120,94,103
125,85,92
113,79,89
101,82,92
135,78,82
113,70,74
99,75,80
135,115,118
145,84,85
170,80,78
156,81,79
157,85,81
155,83,78
162,94,90
113,82,95
81,68,94
89,73,100
117,89,109
139,99,99
150,111,96
148,113,94
143,115,96
113,92,82
97,78,70
94,76,73
81,68,63
103,84,77
98,79,72
108,88,77
119,94,81
121,94,81
145,116,97
116,91,78
95,77,72
60,51,52
67,57,58
64,54,55
56,47,50
51,43,46
49,43,47
51,45,49
47,42,46
45,40,45
45,41,45
44,41,45
52,46,49
50,44,50
59,50,54
63,53,56
59,50,53
54,46,49
92,80,74
153,124,99
160,132,111
154,126,104
162,134,111
166,138,112
176,149,120
180,161,142
222,219,216
223,218,216
220,213,207
215,201,181
213,195,168
212,195,168
214,197,170
214,197,171
214,197,169
213,196,169
215,198,171
216,198,173
216,199,173
216,200,176
217,200,179
218,201,180
215,202,182
218,200,179
217,199,179
217,199,179
218,200,180
218,200,179
218,200,180
218,199,179
218,200,178
217,199,177
217,199,175
216,198,174
215,197,173
215,197,173
213,195,171
212,195,169
211,194,168
212,194,167
223,218,214
226,222,219
112,87,91
101,76,81
116,94,88
129,101,93
143,109,98
129,96,95
128,89,96
104,71,84
91,72,85
123,90,95
128,77,81
121,76,82
90,72,79
125,72,76
174,81,78
158,84,80
159,81,78
155,88,88
146,99,102
123,94,105
104,80,100
129,88,97
154,110,103
161,128,106
144,116,97
129,105,89
108,87,77
86,70,66
83,67,65
90,74,71
94,76,71
121,99,87
109,87,78
120,95,82
124,100,87
134,106,92
135,107,93
105,84,77
97,78,73
59,50,52
66,55,54
58,51,54
52,46,50
49,43,47
47,41,47
62,53,56
46,39,44
45,40,46
44,40,45
44,39,43
51,44,48
52,45,49
71,60,60
77,62,63
58,51,53
50,45,47
127,106,93
154,123,99
156,128,105
165,137,114
162,132,107
171,142,115
173,149,121
208,199,195
223,220,217
222,215,212
221,211,203
212,197,175
211,194,169
212,195,169
214,197,169
214,197,169
213,196,171
215,197,172
215,197,173
215,197,173
215,198,174
215,199,174
217,201,176
218,201,182
216,202,184
217,199,176
217,199,176
216,198,175
218,200,177
218,201,177
217,200,175
218,200,176
216,198,176
216,198,176
216,198,175
216,198,174
215,197,173
214,196,172
213,195,171
213,196,170
212,195,169
214,195,170
224,219,217
224,217,218
123,95,91
152,130,124
173,151,132
177,151,126
171,147,121
168,140,121
164,132,120
111,84,86
114,95,101
133,102,105
114,79,87
108,83,88
124,77,90
102,70,75
161,83,83
158,80,79
143,80,82
130,87,95
123,85,89
140,99,94
149,113,100
137,107,93
130,105,88
134,105,91
94,75,68
80,65,63
82,67,65
89,73,68
109,89,80
114,93,83
116,92,82
123,99,87
113,91,81
130,103,87
134,107,94
136,108,94
141,113,99
115,91,82
88,70,67
53,46,49
65,54,53
58,51,53
51,45,49
48,42,46
51,44,48
74,60,60
46,40,45
46,41,47
44,40,45
48,43,47
53,45,50
57,47,50
74,61,59
87,69,66
56,49,53
85,69,66
145,117,101
153,122,100
166,138,112
166,139,111
167,140,111
176,150,119
187,168,140
222,216,215
221,217,213
221,216,212
213,200,178
210,192,164
210,193,165
212,195,166
213,196,168
213,196,168
215,198,171
214,197,170
215,197,172
216,198,174
214,197,173
214,198,173
216,200,175
218,201,180
217,203,182
217,199,177
218,200,178
217,199,177
218,200,178
218,200,177
217,199,177
217,199,177
217,199,177
216,198,176
217,199,177
215,197,177
214,196,174
215,197,173
214,196,172
214,197,171
213,196,170
217,202,180
225,218,216
221,209,205
200,176,155
196,176,152
180,157,133
178,152,127
170,143,120
159,132,112
168,142,121
166,142,121
188,164,139
152,127,116
162,135,130
170,141,129
134,110,111
105,85,93
157,97,100
147,83,82
129,81,82
122,88,82
132,103,90
129,103,90
121,96,83
120,94,82
114,89,80
112,88,81
98,78,73
85,68,67
98,78,73
122,96,86
124,101,89
108,88,79
130,103,90
138,111,97
126,99,86
138,110,95
144,113,98
145,117,99
141,115,99
97,77,69
79,65,62
54,46,49
70,59,60
60,51,52
45,42,46
45,40,47
65,53,58
85,69,66
57,48,53
46,40,45
46,42,46
52,44,48
59,49,52
66,55,56
81,68,63
87,70,63
66,55,57
112,90,81
151,120,103
152,121,101
168,139,113
162,130,105
175,149,117
188,165,133
210,192,167
223,216,213
221,218,214
219,212,203
214,195,168
210,193,165
209,192,164
211,194,166
211,194,166
213,196,168
214,197,169
213,196,168
213,196,169
214,196,171
213,196,172
214,198,174
215,199,176
216,201,178
215,200,179
217,198,179
217,199,180
218,200,181
219,201,181
217,199,180
218,200,180
218,200,180
217,199,177
217,199,177
217,199,176
215,197,175
215,197,174
215,197,173
214,196,172
213,196,170
213,196,170
215,200,180
222,217,213
220,213,204
215,201,187
204,182,161
181,159,135
151,125,105
148,120,103
147,118,100
149,121,103
136,110,96
163,138,115
163,137,113
162,135,114
176,149,123
166,140,121
168,144,125
160,110,98
141,100,91
137,103,92
132,105,92
138,111,94
117,90,81
128,101,89
121,95,83
110,88,78
114,91,82
107,88,77
99,78,72
119,96,88
118,93,84
111,90,80
118,94,84
141,113,99
143,115,101
137,109,95
141,113,96
158,128,110
154,126,107
133,107,91
111,90,85
85,70,69
56,48,50
63,53,54
57,49,50
45,42,46
54,46,50
107,87,78
101,81,72
72,60,63
57,49,51
56,50,52
57,47,49
69,57,57
78,63,61
90,74,70
64,54,54
91,75,71
146,118,99
154,123,103
163,133,110
160,128,104
170,138,111
183,161,131
210,193,174
217,204,190
220,213,207
219,211,201
211,192,166
213,193,163
210,194,166
210,193,165
211,194,166
214,197,169
214,197,169
215,198,170
214,197,169
214,197,169
214,197,171
214,196,172
213,197,174
215,199,176
215,200,179
214,199,178
217,199,180
218,199,180
218,200,181
219,200,181
218,200,180
218,199,180
217,199,180
217,199,177
218,200,178
216,198,175
215,197,173
215,198,173
215,198,173
215,198,173
212,195,170
212,195,170
213,194,166
217,201,184
223,214,207
222,215,210
203,182,157
184,161,137
163,136,120
151,124,109
144,116,99
152,123,100
151,124,104
153,126,107
149,120,102
150,120,101
153,122,104
148,119,103
147,120,101
143,112,96
119,94,84
113,91,80
110,86,79
124,97,84
118,91,84
127,100,87
122,98,87
116,93,84
114,90,82
98,77,72
106,84,76
116,92,81
112,88,78
118,95,85
134,108,96
137,109,95
141,113,99
144,116,100
146,117,99
150,120,101
148,120,102
145,118,101
128,106,93
99,83,75
58,50,49
58,50,52
57,49,51
47,43,47
70,56,55
94,73,70
78,63,60
61,50,54
60,51,51
60,51,53
64,54,55
74,61,61
89,73,67
90,72,70
54,46,50
120,98,87
150,124,102
162,132,110
161,131,108
164,132,106
180,154,127
213,205,194
217,205,194
215,204,191
219,211,201
215,203,184
210,193,167
212,195,168
210,193,165
211,194,166
213,196,168
214,197,170
213,196,169
213,196,169
213,196,169
213,196,169
215,197,171
214,197,172
214,197,173
216,199,176
216,200,179
215,201,178
217,199,178
217,199,179
217,199,178
217,199,177
216,198,176
215,197,175
217,199,177
217,199,177
216,198,176
217,199,176
215,197,174
215,197,174
214,197,172
215,197,172
213,196,171
213,195,171
212,195,168
214,192,167
221,209,198
214,201,190
208,186,160
185,163,135
170,144,127
142,115,100
144,115,101
162,131,111
156,128,108
159,131,110
139,112,96
145,115,99
149,117,100
141,112,97
127,99,87
139,111,97
122,96,84
123,98,85
110,86,80
113,89,80
115,90,80
123,97,86
117,91,80
120,97,87
119,95,86
92,72,67
114,93,82
121,98,85
123,99,88
128,101,90
132,106,92
143,115,100
141,113,97
138,109,92
148,119,101
149,121,103
148,121,104
157,130,110
143,117,101
113,93,88
69,57,59
58,49,52
58,49,52
50,44,48
81,66,63
87,68,64
73,60,60
59,49,52
62,52,50
59,49,51
63,53,55
65,53,54
83,67,63
68,56,55
66,56,55
148,123,108
154,127,106
157,131,108
161,130,104
171,145,122
215,205,198
216,207,197
219,207,201
218,208,196
209,193,172
211,192,162
208,191,164
209,192,165
209,192,166
211,194,168
214,197,171
213,196,170
213,196,170
214,197,171
212,195,169
213,196,169
213,196,168
215,198,170
216,198,173
217,199,176
215,199,178
216,200,182
217,198,180
217,198,180
217,199,178
216,198,176
215,197,175
215,197,175
217,199,177
216,198,176
216,198,176
217,199,178
216,198,177
216,198,177
214,196,174
214,196,174
214,197,170
213,196,168
212,195,166
214,192,164
222,210,197
215,204,196
211,194,175
183,161,136
177,152,129
155,128,109
133,104,90
153,123,103
150,121,104
151,122,104
143,116,100
145,115,100
154,122,105
141,113,98
128,101,88
131,103,87
142,110,98
162,134,112
113,88,80
107,85,76
110,88,77
112,89,79
127,100,87
109,86,77
101,80,73
102,80,75
122,97,87
125,99,88
123,97,86
125,99,87
130,104,91
148,118,100
144,114,96
151,122,104
153,124,106
152,124,107
157,130,111
165,138,117
151,124,106
145,119,104
97,81,76
61,51,54
60,52,55
55,47,51
82,67,63
67,54,53
71,60,61
63,52,53
81,69,66
70,59,60
59,49,52
66,54,55
72,58,57
54,47,49
109,89,79
149,122,105
163,135,113
161,132,111
165,143,126
210,202,198
215,206,197
218,208,199
217,207,195
214,194,175
210,190,162
210,191,162
209,191,162
211,193,165
212,195,168
211,193,169
214,196,171
213,196,171
213,196,171
213,196,170
214,197,171
213,196,169
213,196,169
215,197,170
214,197,172
217,199,176
215,199,178
214,199,176
216,198,176
216,198,176
217,199,177
216,198,176
216,198,176
217,199,177
217,199,177
216,198,176
216,198,176
216,198,176
214,196,174
215,197,174
216,198,174
215,197,174
213,196,170
212,195,169
214,194,171
215,194,166
219,206,190
217,208,200
220,206,199
182,160,135
177,154,133
175,154,128
138,113,96
149,121,102
154,125,103
135,108,93
135,106,94
136,107,95
140,112,97
136,108,96
131,103,90
136,108,96
124,97,87
128,102,91
118,95,83
112,89,78
114,91,81
117,92,83
135,109,93
116,90,82
100,78,70
104,83,74
108,88,80
113,93,82
130,106,94
121,97,84
118,94,81
134,105,88
152,124,103
158,130,108
163,135,113
165,137,115
166,139,118
170,146,121
168,142,120
165,139,114
143,121,102
68,56,58
66,55,57
60,50,52
83,68,66
61,51,54
61,52,55
61,52,54
80,63,63
61,51,53
57,50,52
67,56,56
62,53,55
58,49,50
149,123,107
158,131,111
164,135,110
175,154,135
217,210,207
218,212,208
218,208,200
217,206,200
212,196,174
209,190,160
211,191,164
211,191,164
210,191,162
211,191,163
210,192,164
212,195,167
211,194,168
214,196,173
214,196,171
212,195,167
214,197,168
213,196,170
214,196,172
214,196,173
214,196,173
215,198,173
217,201,180
212,194,174
216,198,176
215,197,175
215,197,175
216,198,176
216,198,176
216,198,176
216,198,176
217,199,177
216,198,176
216,198,176
214,196,174
215,197,176
216,198,177
214,196,176
213,196,170
213,196,170
213,197,168
215,194,168
217,204,187
221,213,208
222,211,211
192,176,162
182,158,134
179,158,131
165,139,122
152,124,105
161,132,111
133,105,90
128,101,89
130,103,92
128,102,93
118,93,81
120,94,83
126,100,90
114,91,83
130,104,93
118,95,83
120,95,87
125,99,88
139,112,98
151,122,104
129,101,91
113,88,81
111,86,79
114,92,82
126,103,90
137,111,97
140,112,98
134,107,93
137,108,93
153,124,106
160,132,111
169,141,119
168,140,118
170,142,121
182,158,132
186,163,139
183,161,134
151,130,111
67,56,58
65,54,56
59,49,51
79,64,62
58,48,51
57,48,51
61,52,54
63,52,57
57,48,49
65,53,53
74,61,59
54,48,50
123,104,94
170,145,124
172,146,118
184,163,136
216,207,200
220,216,215
220,211,204
217,205,195
211,193,174
207,190,161
209,191,165
211,191,164
211,191,164
210,191,162
212,192,163
211,193,164
211,194,166
211,194,166
212,195,166
213,196,170
213,196,170
214,197,171
214,196,171
215,197,173
215,197,172
214,196,171
216,198,175
216,200,178
213,199,176
217,199,177
217,199,177
217,199,177
218,200,178
216,198,176
216,198,176
216,198,176
217,199,177
215,197,175
216,198,176
215,197,175
216,198,175
215,197,174
214,196,173
214,196,173
212,194,171
213,196,169
214,196,168
213,200,176
223,216,214
219,211,206
195,179,161
182,159,132
180,158,132
176,151,131
155,127,110
172,142,119
152,123,102
138,111,95
128,103,91
137,110,99
141,114,101
145,119,104
123,99,87
126,101,89
136,109,95
135,108,94
131,103,92
128,100,88
143,116,100
159,132,111
140,112,100
124,99,89
117,94,86
113,90,81
127,101,90
140,112,99
141,113,96
140,112,96
146,117,100
154,125,107
156,128,109
165,137,118
168,141,121
171,144,123
185,162,137
188,167,142
187,166,140
142,123,105
69,56,59
68,56,57
57,48,50
80,66,63
54,46,48
60,51,52
61,51,53
57,48,52
59,50,52
67,56,57
68,57,57
81,69,68
162,139,118
176,152,128
186,161,138
215,208,198
221,217,213
220,215,212
219,212,203
211,190,167
210,188,159
210,190,162
210,190,164
211,191,164
210,190,163
209,191,164
210,192,165
210,192,165
211,194,166
211,193,166
213,196,169
211,194,167
212,195,169
213,196,170
214,196,172
214,196,172
214,196,172
215,197,172
214,196,173
217,199,178
213,198,179
218,200,180
217,199,179
217,198,177
216,198,176
216,198,176
217,199,177
217,199,177
215,197,175
216,198,176
216,198,176
216,198,176
215,197,174
215,197,173
215,197,173
214,196,172
212,194,170
212,195,170
212,195,168
211,196,169
225,217,215
219,213,207
203,185,168
180,158,130
178,156,131
175,150,129
160,131,112
181,151,124
172,141,117
156,128,109
138,111,97
144,118,102
148,120,106
142,113,100
125,98,86
138,110,97
143,115,102
145,117,104
144,116,103
148,120,105
154,127,108
180,154,131
148,121,105
125,101,89
111,90,80
118,96,85
125,99,87
138,109,95
148,119,103
149,120,104
148,119,102
151,122,104
163,136,116
168,141,120
170,143,122
170,144,122
188,166,140
188,167,139
189,168,140
130,112,98
68,58,59
66,56,56
59,50,53
67,57,57
53,45,47
66,56,57
62,52,54
57,48,51
65,55,57
70,57,57
66,53,53
144,127,112
166,139,113
185,162,142
215,211,209
218,214,208
220,214,209
220,214,209
218,212,204
211,195,172
209,190,163
210,190,163
211,191,164
210,190,163
210,190,163
209,192,164
209,192,164
210,193,165
209,192,164
210,192,165
212,195,169
211,194,165
211,194,168
212,195,169
214,196,172
215,197,173
214,196,172
214,196,172
213,195,171
217,199,181
214,198,182
218,199,182
217,198,181
217,198,178
214,196,175
215,197,176
216,198,177
216,198,177
217,199,177
216,198,176
214,196,174
215,197,175
214,196,174
214,196,174
214,196,171
214,196,171
213,196,169
212,194,169
212,195,170
212,194,170
222,213,206
220,213,207
208,192,174
186,165,137
180,157,134
177,152,130
159,131,111
172,142,115
179,149,123
162,132,110
149,119,103
147,118,102
148,120,104
148,119,106
142,113,101
143,114,100
146,118,100
158,130,111
157,130,112
161,134,116
158,132,111
189,164,140
163,137,120
132,106,94
128,105,95
131,108,96
137,111,97
147,119,103
146,117,102
145,117,103
158,130,111
152,123,105
166,139,118
173,148,124
167,141,118
170,144,121
184,163,137
189,168,140
193,171,142
107,92,83
64,56,57
62,53,54
58,49,52
54,47,50
56,48,50
63,54,55
58,48,50
56,47,50
64,54,55
73,60,59
91,76,71
187,166,138
178,163,144
219,214,211
219,211,208
217,208,199
219,211,203
218,208,200
213,199,182
210,192,167
211,192,165
210,191,163
208,189,162
208,189,161
208,189,161
207,188,160
210,192,165
210,193,165
211,194,166
212,195,167
212,195,168
211,194,165
211,194,168
212,195,169
213,196,171
214,196,172
213,196,171
213,195,171
213,195,172
215,198,173
213,198,176
218,200,181
216,197,178
214,196,176
215,197,176
216,198,177
216,198,177
215,197,176
215,197,175
215,197,175
214,196,174
215,197,173
214,196,174
214,196,175
215,197,174
213,195,172
213,195,170
212,195,168
213,196,170
212,195,170
213,199,179
217,206,199
211,195,174
190,170,144
182,161,136
179,155,132
154,125,108
163,133,110
176,146,119
172,142,117
170,139,119
151,121,103
148,118,101
143,113,97
156,127,111
148,119,103
150,121,106
160,131,114
160,132,112
170,143,123
164,138,117
176,152,126
180,155,133
151,124,109
138,114,100
136,111,101
141,116,102
160,136,115
150,123,107
146,119,105
162,134,114
159,132,112
177,151,130
182,158,134
174,149,125
175,150,124
183,160,134
185,163,137
193,170,144
72,61,58
64,55,56
59,50,51
58,49,52
59,50,53
62,53,56
60,51,54
58,49,52
53,44,47
59,50,53
70,59,59
161,143,121
190,173,152
220,210,210
218,214,209
219,208,203
211,197,179
214,204,188
217,203,190
211,193,170
210,193,168
210,193,166
208,191,163
207,190,163
207,190,162
205,189,158
208,189,159
211,191,164
211,193,166
211,194,166
210,193,165
211,194,166
210,193,165
210,193,167
212,195,169
211,194,168
212,195,169
214,197,171
213,195,170
214,196,173
215,198,173
211,196,173
217,199,177
215,197,175
214,196,173
215,197,173
216,198,174
215,197,173
215,197,173
215,197,174
214,196,174
214,196,172
214,196,171
215,197,172
214,196,173
214,196,176
213,195,175
213,195,172
213,195,171
211,194,168
213,195,167
214,192,164
214,197,179
211,192,168
200,182,160
185,166,138
179,155,130
162,134,113
159,128,108
170,140,113
180,150,125
171,141,116
169,138,114
152,120,100
149,117,100
161,132,110
155,127,105
163,135,111
167,139,114
170,143,119
175,149,126
175,149,126
175,152,123
184,161,130
165,139,117
160,136,116
174,152,133
193,172,149
192,172,145
173,152,128
165,140,120
161,136,115
166,141,117
181,157,132
182,158,134
182,159,134
181,158,132
184,158,133
181,158,129
176,151,129
59,50,52
64,55,56
58,49,50
58,49,52
62,53,56
61,52,55
57,48,51
61,52,55
53,44,47
56,46,49
95,79,75
199,187,169
220,215,207
219,214,209
218,214,209
222,213,209
218,206,193
215,200,182
212,195,169
210,193,165
210,193,165
210,193,165
209,192,164
209,192,165
209,192,164
208,191,160
209,190,158
211,192,162
209,191,163
210,193,165
210,193,165
211,194,166
210,193,165
211,194,168
211,194,168
211,194,168
212,195,169
213,196,170
212,195,170
214,196,173
213,196,173
210,195,170
215,197,177
215,197,177
214,196,175
215,197,175
216,198,176
215,197,175
215,197,175
214,197,171
213,195,172
214,196,173
213,195,171
213,195,171
213,195,171
213,195,171
212,194,170
213,195,171
213,196,170
212,195,169
211,194,167
209,192,164
210,193,167
211,195,172
207,189,165
187,166,143
172,148,123
170,144,117
162,132,109
162,132,109
176,150,119
160,128,108
169,138,115
163,131,108
164,130,104
176,145,113
169,138,112
178,148,121
175,149,123
182,157,129
178,152,126
186,161,135
186,162,136
183,159,133
183,159,133
177,153,127
185,162,136
188,167,140
185,164,138
176,154,130
175,152,129
172,148,125
177,152,129
185,161,135
181,157,131
180,155,131
183,157,131
180,154,128
183,157,128
157,135,115
63,52,52
72,61,61
58,50,49
61,52,55
64,54,58
56,47,50
58,49,52
58,48,51
59,49,52
59,48,51
154,146,142
222,219,215
221,214,211
220,212,209
219,215,211
222,214,207
219,211,205
213,197,177
208,192,165
208,191,163
210,193,165
210,193,165
209,192,164
210,192,165
212,192,165
209,189,162
209,191,163
210,193,165
210,193,165
209,192,164
208,191,163
209,192,165
211,193,166
210,193,167
210,193,167
210,193,167
210,193,167
213,196,170
213,197,171
213,197,171
212,195,172
210,194,174
216,198,178
214,196,176
215,197,176
214,196,174
215,197,175
214,196,174
214,196,174
213,196,170
213,195,172
213,195,172
214,196,172
214,196,172
214,196,172
213,195,171
214,196,172
212,194,170
212,195,170
213,196,170
211,194,168
210,193,166
208,191,163
211,195,174
208,191,165
187,166,141
168,144,122
165,138,115
163,136,113
151,124,106
163,136,113
162,131,111
174,145,121
161,131,107
170,138,114
168,137,108
172,140,113
173,143,119
176,149,126
185,159,134
185,159,136
181,155,131
186,162,136
182,158,132
183,159,133
180,156,130
188,166,139
185,164,137
181,158,132
181,156,130
177,152,126
179,155,128
182,158,132
181,158,129
180,156,127
178,154,127
183,158,129
177,152,123
182,157,124
139,116,98
66,54,56
71,60,59
68,58,56
74,60,60
63,53,56
57,48,51
60,51,54
61,51,53
66,54,55
92,79,79
217,211,209
222,216,213
218,210,207
220,212,209
219,213,206
214,204,192
215,205,194
212,194,169
209,190,164
208,191,163
210,193,165
209,192,164
210,193,165
210,192,165
212,192,165
212,192,165
209,192,164
209,192,164
211,194,166
210,193,165
208,191,164
210,193,167
210,193,167
211,194,168
210,193,167
211,194,168
212,195,169
212,196,170
212,196,170
212,196,170
214,197,174
212,196,176
215,197,177
216,198,178
214,196,174
210,192,170
212,194,172
213,195,173
212,194,172
213,196,171
214,196,172
213,195,173
213,195,173
214,196,173
215,197,174
214,196,174
214,196,172
214,196,172
213,196,171
213,196,170
212,195,169
211,194,167
210,193,164
212,196,170
211,196,178
194,175,152
165,139,122
159,129,110
159,130,108
147,120,103
149,121,102
166,137,111
172,142,118
169,142,114
176,148,123
171,140,116
169,137,115
168,138,114
179,152,128
181,156,131
181,156,131
178,153,128
179,154,126
182,157,129
177,151,126
181,155,130
184,162,135
185,164,137
177,154,128
181,155,129
182,156,131
182,158,130
184,160,134
180,156,129
180,157,127
179,156,126
186,161,133
178,154,125
179,152,120
142,121,99
64,54,57
68,58,58
69,58,59
59,49,53
66,54,56
59,49,52
64,53,56
77,65,61
74,60,60
168,161,155
223,218,215
219,210,207
217,206,201
218,205,196
219,215,208
218,211,204
218,208,197
209,193,167
209,189,161
208,191,164
210,193,165
210,192,164
211,192,163
210,191,161
211,191,162
211,191,165
209,192,163
208,191,162
211,194,167
210,193,166
209,192,166
210,192,167
211,194,165
211,194,166
210,193,165
211,194,168
212,195,169
213,196,170
212,196,170
212,196,170
213,195,172
213,197,176
214,196,176
216,198,178
216,198,176
212,194,172
213,195,173
212,194,172
212,194,172
214,196,172
214,196,172
214,196,173
215,197,175
213,195,173
214,196,174
213,195,173
212,195,169
213,196,170
213,196,170
214,197,171
212,195,169
210,193,165
211,194,166
211,192,166
213,196,174
206,189,164
173,152,137
154,129,114
168,140,117
161,133,112
143,115,102
163,134,110
169,138,114
170,141,112
176,149,122
175,146,120
172,142,119
174,147,123
185,160,134
181,158,132
184,160,134
177,152,126
170,144,118
186,160,134
184,160,134
179,155,129
184,162,135
179,158,131
178,157,130
178,155,129
186,162,136
184,161,132
184,160,134
182,158,134
178,154,128
182,158,129
186,162,134
182,158,130
174,148,120
139,119,103
59,52,54
66,55,56
66,54,55
59,52,53
59,51,52
58,49,51
68,57,60
77,64,62
145,131,112
214,206,203
221,216,211
218,211,204
216,208,197
212,202,189
220,215,205
219,212,206
215,205,193
211,196,175
208,188,161
208,191,163
208,191,163
209,191,162
210,191,161
210,191,160
209,190,160
210,190,164
208,191,164
209,192,165
210,193,167
210,193,167
210,193,167
210,193,167
211,194,169
