r,g,b
198,172,136
168,142,111
184,156,121
202,175,138
207,181,145
208,181,147
208,183,149
208,184,153
209,185,155
202,178,145
203,179,143
201,177,142
200,175,143
205,180,145
207,179,145
204,177,142
205,179,142
205,177,141
208,180,145
208,180,140
208,180,141
211,182,145
211,183,144
208,179,143
210,181,144
213,183,147
214,187,151
214,190,161
216,192,163
212,187,155
212,189,155
212,188,156
212,187,157
212,184,151
209,180,145
208,183,148
208,180,147
178,152,120
72,57,47
135,110,90
106,82,68
85,62,52
122,88,69
134,95,78
112,83,67
144,110,87
157,120,94
179,138,107
162,125,96
145,114,91
162,120,95
179,136,102
143,110,86
103,79,64
175,151,120
206,182,150
206,182,150
208,183,151
208,182,147
209,185,146
210,186,153
215,191,158
214,191,159
215,191,160
215,191,161
215,191,160
216,192,163
217,194,163
217,195,164
218,197,167
218,197,166
205,185,160
202,182,158
205,181,157
203,181,155
202,182,157
202,182,158
203,183,159
205,185,161
205,185,161
206,186,165
208,189,168
207,187,164
206,187,164
206,187,164
209,189,165
209,188,162
205,182,154
207,185,157
206,186,160
204,186,161
204,185,157
205,183,154
208,187,157
205,183,152
206,183,151
203,179,144
202,178,145
200,177,145
203,180,149
200,173,135
203,174,141
197,171,133
175,145,116
190,163,127
205,181,148
206,182,149
206,180,146
210,185,153
210,186,155
210,187,157
206,183,150
205,182,149
208,184,151
205,181,148
206,181,146
204,177,142
206,179,145
205,178,144
207,180,144
207,180,146
209,182,145
209,182,144
214,187,154
216,189,156
215,187,149
214,186,149
215,188,156
216,192,160
216,191,164
215,190,161
213,190,157
214,190,156
211,187,153
212,187,155
205,177,142
210,181,144
212,185,150
199,171,137
114,92,74
114,88,74
87,70,59
138,106,84
156,112,86
176,128,96
149,104,82
113,80,64
148,113,88
166,126,97
181,139,105
176,135,103
180,141,109
120,95,79
136,102,79
161,123,91
112,86,68
116,94,72
195,170,134
208,183,155
209,185,155
213,189,157
212,188,156
217,193,162
219,196,166
215,192,162
213,190,159
212,187,156
215,191,160
218,194,167
221,198,170
224,203,173
223,200,172
224,200,172
206,186,162
204,183,158
207,183,159
206,186,161
204,184,160
203,182,158
205,184,160
204,183,160
204,184,160
207,188,165
206,186,163
207,187,163
207,188,166
207,187,164
205,185,161
205,185,161
205,184,156
206,185,159
206,187,161
203,184,157
202,182,152
205,184,154
207,188,160
209,189,162
208,184,152
203,179,145
203,180,146
202,179,146
201,178,147
203,180,150
205,183,148
205,181,150
173,149,119
194,170,136
213,190,159
209,185,151
207,183,150
206,182,149
207,183,150
208,185,152
209,186,154
210,187,156
208,184,154
209,185,154
204,179,147
201,176,139
205,181,147
208,184,150
209,184,149
208,182,146
214,190,159
217,195,163
218,194,160
221,197,165
219,196,164
220,196,165
217,194,162
216,191,161
214,191,157
215,191,157
216,193,162
214,189,157
214,189,156
213,187,153
206,178,141
205,177,141
205,176,141
179,150,117
76,62,50
73,55,49
62,47,42
135,101,76
171,125,96
178,130,97
151,104,80
118,83,66
149,112,87
170,127,98
184,139,104
177,134,102
182,140,108
122,94,77
164,123,96
137,96,75
104,76,60
116,90,71
133,113,90
208,183,155
213,191,164
212,189,155
209,185,153
214,190,159
216,192,161
218,194,165
215,192,162
215,191,160
217,193,163
217,195,166
220,198,169
222,200,170
220,198,165
220,198,166
204,184,161
203,179,155
203,179,155
204,182,157
204,183,158
205,181,157
206,185,161
204,184,160
203,183,159
203,182,158
205,184,159
205,183,158
204,182,155
204,184,157
207,187,161
206,187,160
208,188,163
209,188,160
207,185,154
206,185,153
207,185,154
208,185,158
209,189,161
209,185,155
208,185,154
205,181,148
205,181,147
205,182,150
204,181,149
206,182,152
208,184,154
203,179,147
168,143,112
186,162,128
209,185,155
209,184,153
210,186,154
209,186,154
205,182,148
206,181,147
207,183,147
207,182,149
208,183,151
208,184,152
208,184,152
205,181,145
207,182,149
210,186,154
207,182,146
207,180,141
214,188,153
215,191,157
215,191,156
217,193,158
216,191,157
217,192,157
215,189,155
219,192,162
219,195,165
216,196,166
220,198,168
218,194,164
217,190,158
214,187,153
211,183,148
210,183,147
198,171,136
98,79,63
70,51,43
132,92,73
88,67,57
146,110,84
172,127,97
176,128,95
153,104,80
124,87,69
155,113,85
166,122,93
181,135,102
179,136,104
182,141,110
123,95,78
183,137,105
180,129,95
145,104,80
77,58,51
76,58,50
164,143,121
211,185,155
209,185,153
210,186,154
212,187,154
213,189,155
216,192,161
216,193,162
217,194,161
216,193,161
218,197,169
219,197,169
221,197,168
218,195,163
218,194,160
207,187,165
204,181,158
202,180,155
204,181,158
205,182,158
206,182,159
204,182,158
207,185,162
205,184,160
206,183,158
204,180,153
203,179,151
204,180,152
207,184,157
208,187,161
207,187,161
207,186,160
204,182,150
207,183,150
206,182,148
205,182,149
210,188,159
208,187,156
208,185,154
207,184,153
205,182,150
205,182,149
209,186,153
206,182,150
202,178,142
198,174,137
206,184,155
172,147,117
185,159,126
209,185,155
207,183,151
208,184,150
209,185,152
209,185,150
207,182,148
205,180,145
204,177,141
204,175,138
206,179,145
206,182,150
206,180,147
207,180,147
208,184,153
210,186,153
209,184,151
211,185,151
213,189,155
216,191,158
219,195,161
220,194,158
217,192,158
218,190,156
215,187,150
215,191,157
218,192,160
217,191,160
214,189,158
216,192,158
214,189,155
215,187,152
215,190,156
177,155,126
63,46,39
145,104,80
156,106,80
104,78,65
145,108,82
168,122,90
174,123,91
134,93,74
116,81,66
159,115,87
162,116,89
178,135,101
175,133,101
175,136,109
126,98,81
177,125,93
184,131,99
183,132,96
155,108,83
91,62,53
60,47,39
180,154,123
209,186,155
209,185,152
207,182,145
207,182,146
214,191,158
217,194,163
217,193,162
217,193,164
216,195,169
217,195,168
218,194,165
219,197,167
220,199,167
208,189,169
209,189,169
207,186,165
208,187,168
206,185,162
204,180,157
203,179,155
202,178,153
202,178,152
202,178,151
204,180,152
206,182,153
205,181,151
206,183,153
209,187,158
206,187,157
206,185,156
205,182,148
206,183,150
205,183,153
207,186,155
210,191,161
211,188,157
211,188,157
210,187,156
206,184,152
210,188,157
211,187,160
209,185,157
202,178,145
201,177,144
198,172,138
169,143,112
189,161,127
204,178,147
206,181,150
207,183,149
207,182,149
204,180,143
205,179,144
205,179,145
204,178,140
208,181,144
209,183,151
211,187,155
207,180,148
208,181,147
209,184,150
207,182,146
211,186,155
211,187,155
214,189,158
215,191,158
215,189,156
212,183,146
212,183,148
213,187,153
212,184,149
214,189,155
218,193,163
217,192,161
215,189,156
214,190,156
218,189,155
215,186,152
214,189,154
115,95,78
104,75,62
170,124,92
168,113,85
119,78,63
116,84,64
171,121,90
139,95,72
129,87,67
119,82,66
158,111,84
155,102,78
178,129,97
177,134,102
159,122,95
141,108,86
181,127,94
183,129,97
185,131,96
179,124,93
162,109,83
98,66,55
79,63,51
198,173,142
206,181,147
206,179,142
207,180,142
212,187,153
215,191,159
214,191,158
217,194,162
216,192,162
216,193,165
214,192,159
215,192,160
216,193,159
209,189,170
207,189,169
209,188,170
206,185,166
208,187,169
205,181,159
204,181,157
205,181,157
203,178,150
203,179,150
204,180,154
205,182,155
202,179,149
205,181,151
209,185,157
208,186,158
205,184,154
204,180,147
205,181,148
206,183,151
207,184,152
206,183,150
207,184,153
210,187,156
211,187,157
214,191,160
215,195,163
210,186,154
209,185,156
203,179,148
201,176,145
199,171,137
180,151,119
189,161,127
203,179,146
206,182,151
205,181,151
206,182,150
206,183,148
207,183,148
206,182,147
206,182,146
208,184,151
209,184,154
213,190,159
210,183,149
213,186,153
212,187,154
206,181,145
211,186,155
212,187,157
209,184,152
207,182,145
210,182,146
210,181,142
209,182,145
212,183,149
213,186,153
217,189,157
216,191,161
215,191,157
217,188,156
214,189,155
215,186,152
215,187,151
207,181,148
97,74,62
130,97,74
176,128,95
170,117,87
144,92,71
92,67,54
146,103,77
133,90,70
137,91,71
114,78,61
152,107,82
161,108,84
180,128,95
176,133,101
134,101,80
164,125,100
184,129,98
184,128,97
179,119,90
183,128,97
179,125,93
167,115,87
85,59,47
114,95,74
197,167,132
206,180,146
208,184,150
212,187,156
213,189,156
218,194,162
219,196,165
220,197,165
217,194,163
217,194,162
220,196,164
221,197,164
210,191,173
208,189,171
205,187,168
207,186,167
205,185,163
204,180,158
205,184,160
207,184,160
206,182,155
202,178,150
203,180,154
203,179,153
201,179,148
203,180,149
203,180,150
204,180,151
204,180,149
203,179,145
204,180,149
205,182,151
207,184,152
208,185,152
210,187,154
209,186,155
208,184,154
211,188,158
210,187,155
205,181,147
207,184,153
204,181,150
201,177,144
196,172,137
176,148,116
188,163,129
203,179,148
205,181,152
207,184,154
207,184,153
207,183,150
208,184,153
204,180,147
207,182,147
208,185,153
210,186,154
211,187,154
210,185,152
211,187,155
208,184,149
207,183,146
212,188,156
212,187,157
207,184,149
207,184,149
211,187,150
210,183,145
211,186,150
211,183,149
211,187,153
210,186,152
213,189,155
214,190,156
215,187,154
213,189,157
213,185,151
206,181,145
141,120,94
125,90,71
141,102,79
161,111,83
175,121,91
158,102,75
81,57,47
134,94,73
144,97,74
144,97,74
108,74,60
151,107,82
164,118,89
183,136,102
177,136,104
129,98,79
171,129,104
182,127,96
181,121,92
168,107,79
175,114,85
176,120,89
179,126,94
166,119,89
67,46,40
123,103,81
202,174,140
206,180,145
211,186,156
212,188,153
212,188,154
213,190,158
215,192,160
216,193,162
213,188,152
217,193,159
219,196,161
206,189,169
208,190,170
207,188,169
207,186,167
204,184,160
202,179,154
203,182,158
204,184,160
203,180,153
203,178,149
202,178,150
204,181,151
201,180,149
204,182,152
203,179,148
203,179,148
205,180,150
204,180,150
204,181,151
206,183,152
207,184,153
208,185,154
211,188,157
213,190,160
212,193,162
210,190,159
207,184,153
206,182,148
206,183,152
203,179,148
205,182,151
195,170,140
178,149,116
196,171,141
203,178,144
202,177,146
204,181,150
208,185,155
206,183,150
209,187,157
207,183,151
209,186,154
212,189,160
212,189,159
210,186,155
211,186,153
212,188,154
213,189,154
211,187,151
215,191,159
213,189,157
211,187,156
212,189,157
212,187,152
214,185,151
211,182,148
208,184,148
209,185,152
210,186,151
212,187,154
214,190,156
216,191,160
215,190,159
210,181,147
201,175,141
90,71,58
153,110,82
154,108,81
151,101,78
172,119,87
150,99,75
108,74,59
151,105,80
162,112,84
150,102,79
115,80,64
167,121,93
172,128,97
188,143,109
182,141,110
150,118,93
160,117,91
182,125,94
175,114,85
163,101,78
165,104,76
170,113,81
177,124,92
178,125,93
129,92,70
51,40,36
172,149,119
207,179,145
209,183,152
210,186,152
211,187,154
217,194,162
217,194,163
216,193,161
220,197,164
219,196,164
220,197,164
204,189,170
207,188,171
206,187,170
206,188,168
205,185,163
204,184,159
206,186,162
205,185,160
205,182,155
203,179,151
205,181,153
209,185,157
207,185,159
207,185,159
205,182,151
205,182,152
206,183,152
207,184,152
206,183,150
210,186,157
209,185,157
209,186,155
210,187,157
209,186,157
210,190,158
211,188,157
209,186,155
205,180,144
207,183,148
204,180,147
204,180,146
190,165,134
182,153,122
199,173,142
208,180,147
207,183,152
206,183,152
206,183,152
206,183,153
209,186,155
212,188,159
213,189,161
215,191,163
213,189,161
213,190,160
212,189,157
212,188,154
212,188,154
215,191,157
212,188,153
210,185,149
210,182,147
208,183,147
212,183,147
211,182,147
211,182,148
212,188,155
212,187,158
211,187,154
211,187,154
212,188,155
216,187,153
213,184,150
208,180,144
144,123,102
85,63,53
162,118,87
172,124,90
144,97,74
166,112,82
126,86,67
123,83,67
164,114,84
172,120,89
161,113,86
139,99,77
178,135,102
178,137,104
186,143,108
184,142,108
151,119,96
149,105,80
177,117,88
171,110,81
160,98,75
165,104,76
164,116,88
155,110,78
171,118,86
134,94,70
63,48,41
130,106,82
206,179,145
206,178,142
207,183,148
207,183,149
211,187,153
213,190,158
216,192,163
216,193,163
219,196,165
218,198,167
206,191,172
206,187,170
204,186,166
204,186,166
205,185,162
206,185,165
205,184,163
204,184,159
202,180,152
201,180,151
203,181,155
207,183,159
208,186,162
208,186,160
207,183,156
206,181,152
206,182,151
208,185,155
209,186,157
206,183,153
210,186,157
209,186,155
209,185,154
208,185,156
208,185,154
209,186,155
209,186,155
203,179,141
202,178,139
208,185,154
202,178,144
177,154,125
175,152,122
194,171,133
206,182,147
208,184,155
204,183,153
204,181,149
209,186,157
207,184,154
206,182,151
210,187,156
211,188,157
213,189,160
213,189,160
213,189,159
212,188,156
212,188,154
210,186,152
210,186,150
209,184,148
210,182,149
207,183,145
211,183,144
209,181,143
211,182,148
210,187,155
211,186,155
212,189,158
210,185,154
209,185,151
212,183,149
211,182,148
195,172,138
71,58,49
55,43,39
145,107,81
165,117,86
145,96,73
143,95,72
151,118,93
140,111,91
156,112,82
172,124,91
165,113,86
152,110,85
166,126,96
177,136,103
187,145,110
180,141,106
143,110,87
152,104,80
175,115,87
173,112,83
161,99,75
165,104,76
158,106,78
146,100,74
156,107,79
130,90,69
71,50,41
104,80,60
206,177,141
209,184,148
204,180,146
207,183,149
210,187,155
213,190,159
212,189,158
214,191,160
216,195,163
216,197,166
206,191,172
206,191,172
204,187,167
204,186,166
205,185,162
205,184,164
205,184,164
206,187,167
203,184,160
204,184,159
203,180,153
205,183,157
207,187,162
206,184,160
206,184,159
206,184,158
208,184,156
208,184,156
208,184,156
204,182,153
209,185,157
207,183,155
207,184,153
206,183,152
205,182,151
207,184,152
209,186,155
206,182,148
204,181,147
208,185,154
203,180,149
179,158,132
172,149,119
195,171,134
206,182,148
203,180,147
203,179,147
204,180,148
204,181,150
206,182,149
204,180,146
211,187,155
212,189,159
211,188,158
216,192,163
211,187,158
211,186,156
211,187,155
211,187,153
208,184,149
207,183,147
209,185,148
210,186,150
213,188,154
212,183,148
210,182,143
206,178,144
209,185,151
211,186,156
209,185,151
209,184,151
211,184,149
204,180,142
99,86,68
101,77,62
61,47,42
110,82,65
161,112,85
147,97,74
135,90,69
160,123,99
125,100,82
156,115,86
180,134,101
179,132,100
167,130,103
162,122,94
178,137,104
190,148,114
181,141,106
138,105,85
163,110,85
172,111,83
170,109,80
157,95,72
162,101,76
154,105,77
151,104,78
152,102,76
126,86,65
80,57,48
80,62,47
195,165,132
207,181,150
203,179,145
208,184,150
209,185,154
214,191,160
213,190,160
212,189,157
216,195,162
216,197,166
205,190,171
205,187,167
204,186,166
204,183,164
201,181,158
201,181,157
201,181,157
205,185,161
204,180,158
205,184,160
204,181,157
202,181,156
205,185,160
205,185,160
205,185,160
205,183,157
204,180,151
204,181,150
203,180,149
204,179,149
203,180,149
203,180,148
203,178,145
206,182,148
204,180,149
202,178,140
204,180,143
201,173,135
202,173,139
203,179,145
196,172,136
188,163,132
164,140,107
191,164,125
201,176,140
199,175,139
198,174,137
200,176,140
204,180,151
204,181,151
204,180,147
205,181,147
207,182,150
211,187,157
213,190,159
208,185,153
206,181,147
209,186,153
210,186,154
207,183,149
207,183,146
208,184,147
211,186,151
211,182,148
210,181,145
208,178,140
208,179,145
211,182,148
209,185,151
206,182,148
208,184,150
207,183,149
143,124,98
70,52,44
135,98,76
93,65,52
67,52,41
152,107,82
144,98,75
135,88,68
133,97,77
118,92,75
171,126,94
183,137,104
183,137,103
164,131,106
170,130,99
182,139,106
189,146,114
184,143,109
128,97,76
165,110,84
175,114,85
171,110,82
154,92,72
161,99,76
153,104,79
151,104,78
148,98,72
116,78,62
86,63,51
85,60,48
192,162,127
203,174,140
207,178,146
208,184,152
209,186,155
210,187,156
210,187,156
212,189,158
214,191,159
215,194,159
204,189,170
205,189,173
207,188,171
205,187,166
204,184,161
202,182,158
204,181,157
201,178,151
203,181,157
203,181,157
203,179,155
202,180,156
202,182,157
202,182,157
203,181,155
203,179,152
202,177,148
202,177,146
201,177,143
201,177,143
200,176,142
202,178,145
203,178,148
203,179,148
204,181,149
204,180,146
204,180,146
203,178,144
199,175,139
198,174,138
197,169,130
189,160,119
168,139,104
194,166,127
203,179,144
201,173,139
200,172,134
200,174,138
203,180,149
202,179,147
204,180,146
205,181,147
207,183,151
206,182,150
208,184,150
208,184,150
210,186,152
210,187,154
210,186,154
209,185,151
210,186,152
209,185,151
206,182,146
209,180,146
207,179,139
207,180,144
208,179,145
209,180,146
207,177,140
208,179,144
209,182,147
199,171,134
68,54,46
96,71,56
130,93,70
110,75,58
64,47,40
125,88,67
136,94,72
137,89,69
122,86,68
132,100,80
177,131,98
182,134,101
183,136,102
162,128,102
175,132,101
182,136,104
189,147,115
187,146,113
116,85,67
173,115,86
174,113,84
172,111,82
156,94,71
165,105,77
152,103,75
152,102,75
149,99,74
106,74,56
94,66,55
86,57,46
179,150,117
199,171,133
204,179,144
208,184,150
208,184,150
208,184,150
209,186,154
210,187,157
209,185,151
211,188,153
208,192,177
206,191,173
206,187,170
204,186,167
201,181,158
203,183,159
204,183,159
202,179,153
202,181,156
204,182,153
202,178,150
201,177,151
202,178,154
201,180,155
202,180,153
203,179,151
202,178,149
201,177,147
202,178,149
201,177,146
199,174,139
199,171,136
203,176,143
202,178,145
203,179,148
203,180,149
205,181,151
204,179,149
199,175,141
199,175,139
199,174,139
190,161,122
165,136,101
195,171,134
202,179,144
201,174,138
201,173,133
203,179,144
205,181,148
205,181,153
203,179,151
205,182,152
207,184,153
210,187,157
205,180,145
206,180,146
209,186,153
211,188,157
212,188,157
209,184,153
211,187,154
211,189,157
209,186,151
207,182,147
210,181,147
207,183,149
207,179,143
208,179,145
207,177,138
205,176,142
208,180,143
196,170,138
62,48,40
103,78,61
117,87,67
133,94,71
118,81,64
124,87,69
138,96,74
143,94,73
119,83,66
142,107,82
179,133,100
183,137,104
184,138,103
149,115,91
186,141,108
180,138,105
186,143,112
188,148,115
124,91,74
177,123,94
174,113,84
172,111,83
163,97,75
170,109,81
158,109,81
156,106,79
148,97,74
96,66,53
110,78,62
108,73,57
159,134,103
202,177,142
207,183,149
206,182,147
209,185,150
211,187,155
215,192,161
214,193,161
215,196,165
218,198,168
206,191,173
207,188,171
205,186,169
202,184,164
201,181,158
202,182,158
202,182,158
203,180,156
202,181,157
202,182,157
201,181,156
201,178,151
201,179,153
202,180,155
202,180,156
204,182,156
203,179,150
203,179,152
204,180,155
202,178,148
197,173,139
197,172,137
200,172,138
202,174,142
202,178,145
205,181,153
204,181,150
201,177,143
198,170,136
201,177,141
204,181,150
199,174,138
184,159,123
197,173,139
199,171,137
202,174,139
202,176,139
207,183,150
210,187,156
210,189,159
211,189,159
209,186,155
206,183,152
209,186,156
207,183,150
206,182,146
207,183,148
210,186,152
209,185,152
212,188,157
211,186,155
210,186,152
209,185,149
209,184,148
208,179,145
208,180,145
209,181,146
211,182,149
210,181,146
207,178,143
210,186,155
202,177,146
90,72,60
107,78,60
108,79,59
142,102,77
126,87,65
119,83,65
139,96,75
142,95,74
120,83,66
133,99,77
179,133,100
185,138,105
178,131,98
142,106,82
186,142,105
182,141,107
188,146,114
186,149,118
136,102,85
183,131,102
179,120,90
176,114,86
170,104,81
173,115,86
160,106,79
158,105,78
143,92,69
89,61,51
133,92,71
134,91,72
149,128,102
206,181,152
211,187,158
213,190,159
214,190,157
208,185,150
209,186,150
217,195,162
217,197,165
220,198,171
204,189,170
203,185,166
203,185,165
202,183,160
201,181,157
201,181,156
202,182,158
199,179,154
199,179,155
201,181,156
202,180,153
203,181,155
203,183,158
206,184,157
204,180,153
205,184,155
203,184,154
204,184,154
202,181,152
203,178,148
201,176,146
203,179,150
203,178,145
203,178,144
202,179,145
206,183,152
205,182,151
202,178,144
199,170,136
200,173,135
199,175,140
198,173,138
188,161,123
197,172,136
199,172,134
203,173,133
207,182,145
214,191,160
214,193,163
217,195,165
212,189,159
212,189,158
209,186,155
209,186,154
210,186,153
207,183,148
208,185,149
209,186,153
211,187,156
210,186,154
206,182,147
211,187,154
209,185,151
210,185,150
210,181,148
209,180,145
207,179,140
210,182,148
208,180,145
206,182,146
207,183,148
201,177,144
124,101,80
105,72,57
114,82,63
118,83,64
134,91,67
111,76,58
128,91,69
141,94,73
117,79,65
126,92,72
179,134,100
183,136,102
169,122,92
152,113,86
181,134,99
181,139,106
189,148,115
184,145,116
130,99,79
190,140,111
184,124,95
182,120,92
175,109,84
174,119,89
162,111,84
163,109,79
147,96,73
93,63,53
140,97,73
151,106,82
124,105,84
201,173,140
206,180,147
211,187,156
207,182,148
210,186,149
209,184,148
214,190,157
217,195,163
221,198,167
206,191,172
204,189,170
205,186,169
204,184,161
200,180,155
199,179,155
200,180,156
202,182,158
201,181,158
200,180,156
200,180,155
204,184,159
205,185,160
207,187,161
203,181,151
205,182,153
204,182,152
205,183,155
204,183,153
206,182,152
207,183,155
208,184,157
205,182,151
205,182,148
207,184,152
207,185,154
203,183,153
202,178,147
200,175,141
203,179,145
203,179,145
198,170,131
194,165,130
199,175,140
204,179,144
209,184,150
207,183,149
212,189,157
215,192,162
213,190,160
212,189,158
211,188,157
212,188,158
211,187,158
209,186,155
209,186,149
209,186,151
215,191,162
212,188,159
213,189,160
211,187,157
212,188,157
210,187,155
211,187,156
208,183,150
206,180,147
204,179,145
203,175,136
206,178,144
207,183,150
211,187,155
205,180,148
159,135,108
92,63,51
109,77,58
117,84,65
129,87,67
125,83,63
121,88,67
139,95,72
113,76,61
118,85,69
180,132,98
182,133,100
169,122,90
144,103,79
179,130,96
180,133,100
180,136,105
170,127,98
131,100,79
186,138,107
183,124,94
182,119,91
177,111,85
175,120,90
167,114,84
163,110,83
142,93,72
100,71,57
149,103,78
163,116,87
90,70,55
193,166,133
199,171,135
206,181,147
207,183,149
208,184,150
211,187,152
211,187,153
215,192,159
218,195,161
207,190,170
206,191,172
207,188,171
205,186,166
202,182,158
200,180,156
202,180,156
201,180,156
200,180,155
200,178,152
201,180,155
201,181,156
204,184,159
205,184,157
205,181,153
205,181,153
204,180,150
205,183,153
206,186,158
207,187,162
206,184,157
206,182,153
204,180,145
201,177,141
204,180,147
205,182,149
202,180,146
201,177,143
197,175,139
202,179,147
204,179,149
199,171,136
198,172,137
205,181,149
207,182,152
208,185,154
210,188,159
211,189,159
213,190,161
213,189,161
211,187,157
210,187,156
211,188,158
213,191,163
212,191,164
216,194,163
212,188,158
211,187,159
214,192,163
215,194,165
215,191,162
211,187,153
211,188,153
214,190,157
212,187,155
205,181,145
207,179,146
202,177,138
207,179,142
207,183,147
206,178,142
204,176,142
186,158,121
95,74,59
110,76,61
97,72,58
125,87,69
126,82,63
114,79,61
134,92,69
119,83,64
116,87,69
180,132,96
184,135,99
170,123,91
149,108,83
180,133,100
181,135,103
177,134,102
170,127,99
129,100,81
183,132,102
183,124,93
184,124,95
179,117,89
176,122,90
173,120,89
167,112,83
148,99,77
107,79,63
159,113,86
175,129,96
107,84,64
181,155,123
198,169,135
204,176,143
207,179,146
206,181,146
210,187,152
212,189,154
214,190,156
217,193,159
205,187,167
206,189,170
207,189,170
207,187,168
202,182,160
202,182,158
202,181,157
202,181,157
204,182,158
203,180,153
200,178,147
205,184,156
206,186,161
207,185,159
206,182,154
206,182,154
207,184,155
207,185,156
208,188,159
205,182,155
205,182,152
206,182,150
203,179,145
204,180,146
201,174,139
202,177,142
200,176,142
198,174,138
197,170,130
202,179,145
205,181,148
199,173,138
194,167,133
205,181,148
208,184,151
211,187,157
215,191,164
214,192,165
208,184,155
208,184,153
206,183,153
211,188,156
213,191,161
213,193,164
214,195,165
213,194,163
211,190,159
210,188,159
211,189,160
214,195,166
213,190,158
212,188,154
211,188,152
213,190,155
208,185,150
208,179,139
205,177,139
202,172,132
206,181,145
210,186,153
211,186,151
205,177,139
198,171,134
128,107,89
108,81,66
66,49,42
105,75,61
133,87,67
118,81,63
138,91,71
130,90,69
114,85,68
183,137,100
186,140,102
173,131,97
141,104,81
178,131,99
181,138,103
178,136,104
173,132,104
123,92,76
181,128,97
185,132,101
185,125,96
181,120,92
176,124,92
176,123,92
169,114,84
149,103,79
106,76,62
159,113,86
174,130,96
141,110,86
170,144,112
197,168,132
201,174,141
202,175,139
205,177,142
208,182,147
213,190,157
215,191,159
218,196,165
205,187,167
205,187,167
204,186,164
205,185,162
200,178,152
199,177,149
201,181,156
203,183,159
206,183,159
207,183,159
206,182,154
207,185,159
207,186,159
207,185,154
208,185,154
207,183,154
205,181,153
206,184,155
205,185,154
205,182,151
206,183,152
207,183,152
201,177,140
202,175,141
198,173,137
203,178,144
200,177,145
200,176,142
201,177,141
202,180,144
208,185,154
206,183,152
195,170,138
204,180,145
207,183,148
211,187,158
214,190,161
212,188,159
207,184,153
211,188,156
212,191,160
214,192,161
215,194,165
215,195,166
214,193,164
212,189,158
212,187,157
211,188,158
212,189,159
210,188,158
211,187,153
207,184,147
210,186,151
210,186,150
210,181,146
208,178,140
207,179,140
209,182,145
211,187,153
211,187,153
213,189,155
212,187,156
208,181,149
173,151,125
108,83,67
83,65,57
93,67,53
149,103,78
136,93,72
154,102,77
141,94,71
117,86,67
186,141,105
190,144,108
173,130,99
146,109,86
182,135,101
180,137,103
176,134,103
167,126,99
117,81,66
179,125,95
185,126,97
183,122,93
183,124,95
178,126,95
175,122,91
168,113,83
144,101,78
106,75,61
166,118,89
175,132,100
127,101,80
171,143,113
198,171,138
202,177,147
204,177,142
207,180,146
209,184,152
211,187,155
211,188,153
213,189,154
195,177,157
198,180,159
203,185,161
203,183,158
197,174,146
201,177,151
202,182,157
203,183,159
205,182,158
205,181,157
204,180,154
205,184,158
208,187,161
206,184,155
206,183,151
204,181,149
205,181,149
205,183,154
207,186,157
206,182,153
207,183,153
207,182,152
201,173,137
203,175,140
203,180,143
204,180,151
199,176,143
199,175,141
202,178,148
203,182,152
201,175,138
201,174,139
195,174,144
211,188,157
211,186,155
213,189,159
215,191,162
216,192,164
214,191,161
212,190,157
214,193,163
212,191,159
216,193,163
213,192,163
212,192,161
210,187,156
212,189,158
210,186,155
211,187,159
212,188,159
212,187,155
209,185,149
210,186,151
211,186,151
211,185,150
212,187,151
212,189,157
212,190,158
213,190,155
213,189,153
211,185,150
212,188,157
211,186,154
192,167,134
143,120,98
126,105,89
74,57,47
145,105,80
144,100,77
156,105,80
146,97,75
112,82,66
187,141,106
191,145,109
174,132,101
145,109,85
182,135,101
177,133,102
173,131,102
159,117,91
117,84,69
174,115,86
188,128,94
182,121,92
182,124,94
180,129,97
176,123,92
169,116,86
143,101,80
118,82,65
171,124,93
136,101,77
127,109,90
199,171,138
202,173,139
205,177,145
202,174,137
206,181,145
210,187,153
213,189,157
214,190,158
216,193,159
202,184,164
202,185,162
203,185,163
203,183,159
201,180,151
203,181,157
205,185,161
204,184,160
204,181,155
202,178,152
200,176,148
204,181,153
206,185,159
205,183,156
201,178,145
202,178,144
203,180,147
205,183,153
203,183,153
203,179,149
202,178,144
203,179,143
203,177,141
201,176,140
200,177,140
204,181,148
201,178,144
199,175,140
200,176,139
202,177,142
197,165,122
193,162,122
192,167,131
210,187,156
212,187,158
211,187,158
213,190,161
215,191,161
215,192,162
215,194,163
218,198,168
217,197,168
214,193,164
213,193,165
213,192,164
211,188,158
210,187,156
210,186,155
211,187,158
212,188,160
212,188,158
211,187,155
211,186,155
210,185,154
210,186,154
209,185,154
209,185,152
211,183,148
209,181,143
211,187,152
208,183,146
211,187,152
209,185,152
196,172,141
173,146,120
132,107,91
64,48,42
137,97,74
153,107,81
152,101,77
136,91,69
122,90,71
186,138,103
189,141,105
170,129,97
143,106,84
181,135,101
178,135,103
172,130,100
155,113,87
138,108,88
183,124,94
184,124,93
181,120,91
183,127,93
180,128,96
176,123,92
171,121,89
137,100,77
125,91,73
167,126,95
91,74,57
200,175,146
205,177,145
204,175,140
205,178,143
203,175,141
203,176,141
209,181,147
211,185,149
215,191,159
217,193,159
205,187,167
203,185,165
203,185,165
203,183,159
202,182,158
203,183,158
206,186,161
204,184,159
201,180,154
200,178,151
198,175,147
201,178,152
203,182,157
204,183,158
199,176,146
199,175,141
200,176,143
